Symbol,Company_Name,NCTId,Phases,Status,Conditions,Interventions
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05759572,PHASE2,RECRUITING,Breast Cancer Metastatic,"Apatinib, Dalpiciclib, Fulvestrant/AI"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06480864,NA,RECRUITING,Small Cell Lung Cancer,"Adebrelimab Injection, Apatinib Mesylate Tablets, Carboplatin, Cisplatin, Etoposide"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07230301,PHASE2,NOT_YET_RECRUITING,Pancreatic Cancer Metastatic,Adebrelimab (PD-L1 inhibitor)
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07362537,NA,RECRUITING,ARDS,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06013111,PHASE1,RECRUITING,Carcinoma,Intravenous infusion anti-CEA-CAR-T cell
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07143123,NA,ACTIVE_NOT_RECRUITING,"Motivation, Clinical Skills Training, Nursing Students, OSCE (Objective Structured Clinical Examination)",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05466396,N/A,RECRUITING,COPD,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04303325,PHASE4,RECRUITING,Depression,"Esketamine, Saline Solution"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06462417,NA,RECRUITING,Allergic Rhinitis,Arbidol
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06262620,NA,RECRUITING,"Lymphadenopathy Hilar, Lymphadenopathy Mediastinal",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06123962,N/A,RECRUITING,Acute Lung Injury/Acute Respiratory Distress Syndrome (ARDS),N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06292208,"PHASE1, PHASE2",RECRUITING,MTD,IBD0333
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07450313,PHASE2,NOT_YET_RECRUITING,HSCT,Luspatercept
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06742424,PHASE2,RECRUITING,Hepato Cellular Carcinoma (HCC),"PD-L1 antibody, Bevacizumab"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05758610,PHASE1,RECRUITING,"NHL, Adult, AML, Adult Recurrent",ETH-155008
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06440018,N/A,RECRUITING,"Lung Cancer, Gastric Cancer, Liver Cancer, Colorectal Cancer, Pancreatic Cancer, Esophageal Cancer, Breast Cancer, Cervical Cancer, Ovarian Cancer, Endometrial Cancer, Bladder Cancer, Prostate Cancer, Cholangiocarcinoma",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06654297,PHASE1,RECRUITING,Esophageal Squamous Cell Carcinoma,"Camrelizumab, Palbociclib(100mg), Palbociclib(125mg)"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06733610,PHASE1,RECRUITING,"Autoimmune Hemolytic Anemia, CD19/BCMA CAR T-cells, Universal Allogeneic CAR T-cells",universal allogeneic anti-CD19/BCMA CAR T-cells
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05152732,EARLY_PHASE1,RECRUITING,Hemophilia B,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06482892,PHASE2,RECRUITING,Critical Limb Ischemia,TP03HN106
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06828692,NA,RECRUITING,Hypertension,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05313958,"PHASE2, PHASE3",RECRUITING,"Leukemia, Monocytic, Acute, Pediatric AML","Cladribine, G-CSF, Cytarabine, Idarubicin, Mitoxantrone, Sorafenib"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07157852,NA,RECRUITING,"Fibromyalgia, Pregabalin, Mirogabalin, Pain","Mirogabalin, Pregabalin"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05888909,N/A,RECRUITING,"Diabetic Nephropathy Type 2, Diabetic Kidney Disease, Type 2 Diabetes",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06592430,N/A,NOT_YET_RECRUITING,Lung Cancer,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06722534,NA,RECRUITING,"Peutz-Jeghers Syndrome, Celecoxib, Small Bowel Polyp","Celecoxib 400mg, Placebo"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04240834,PHASE4,RECRUITING,"Acute Coronary Syndrome, Interventional Cardiology","Aspirin, Ticagrelor"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07010198,N/A,RECRUITING,Hepatocellular Cancer (HCC),"Measurement Indicators Required for Risk Scoring in HCC Screening Strategies, Follow-Up Monitoring Parameters"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04616521,NA,NOT_YET_RECRUITING,Parkinson Disease,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06023134,N/A,ACTIVE_NOT_RECRUITING,"Right Heart Failure, Pulmonary Hypertension",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05860036,PHASE2,ACTIVE_NOT_RECRUITING,Multiple Myeloma,"anti-BCMA CAR-T, VRd"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04522687,N/A,RECRUITING,"NSCLC, Esophageal Squamous Cell Carcinoma, Thymic Epithelial Tumor",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07204275,"PHASE2, PHASE3",RECRUITING,Primary Membranous Nephropathy,"Povetacicept, Tacrolimus"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07304232,PHASE2,RECRUITING,"Allogeneic Hematopoietic Cell Transplantation (HCT), AML (Acute Myeloid Leukemia)",Chidamide
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06461234,N/A,RECRUITING,"Pelvic Floor Disorders, Pelvic Organ Prolapse",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06225921,PHASE1,RECRUITING,Esophageal Squamous Cell Carcinoma,"Adebrelimab, Dalpiciclib 100mg, Dalpiciclib 150mg"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05996952,PHASE2,NOT_YET_RECRUITING,Non-muscle Invasive Bladder Cancer,RC48-ADC
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06146790,NA,RECRUITING,"Acute Ischemic Stroke, Endovascular Thrombectomy",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07035249,"PHASE1, PHASE2",NOT_YET_RECRUITING,"DCSZ11, Solid Tumors, HNSCC","Low Dose DCSZ11, Medium Dose DCSZ11, High Dose DCSZ11, Standard Treatment"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05968313,N/A,RECRUITING,"Nonsuicidal Self Injury, Pain Empathy",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05329714,N/A,RECRUITING,"Pulmonary Hypertension, Global Health",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07097948,PHASE2,NOT_YET_RECRUITING,"Postoperative Incidental Small Cell Lung Cancer, Toripalimab Adjuvant Therapy Evaluation","Etoposide, Platinum, Toripalimab"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04993885,PHASE2,RECRUITING,"Immune Thrombocytopenia, Autoantibodies, Evan Syndrome, Connective Tissue Diseases",Avatrombopag
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06322225,N/A,NOT_YET_RECRUITING,Colorectal Tubular Adenoma,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06696417,N/A,RECRUITING,Moderate to Severe Plaque Psoriasis,Drug group：vunakizumab (IL-17A inhibitor)
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06844643,N/A,RECRUITING,"Axial Spondyloarthritis, Ankylosing Spondylitis (AS)",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07149922,NA,NOT_YET_RECRUITING,"Aneurysmal Subarachnoid Hemorrhage, Aneurysmal Subarachnoid Hemorrhage (aSAH)",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07372742,N/A,RECRUITING,Chronic Critically Ill,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07211269,NA,RECRUITING,Healthy,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07280429,NA,NOT_YET_RECRUITING,Immune Checkpoint Inhibitors Related Myocarditis,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05800873,PHASE1,RECRUITING,Primary Membranous Nephropathy,"EVER001, EVER001"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05814770,PHASE4,NOT_YET_RECRUITING,"Primary Aldosteronism, Hypertension","Finerenone, Spironolactone"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06827145,PHASE2,ACTIVE_NOT_RECRUITING,Non-Small-Cell Lung Cancer,"Vebreltinib, Osimertinib"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06563245,"PHASE2, PHASE3",RECRUITING,"Classical Hodgkin Lymphoma, Child, Adolescent, Young Adult, Metabolic Response, Survival, Treatment, Brentuximab Vedotin, PET Scan","Brentuximab Vedotin for Injection, Doxorubicin, Etoposide, Prednisone, Cyclophosphamide, Dacarbazine, Tislelizumab Injection, Bedamustine"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05730595,NA,NOT_YET_RECRUITING,"Colorectal Neoplasms, Fluorescence, Lymph Node Excision",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT02551081,N/A,RECRUITING,"Genetic Disease, Multiple Malformation, Congenital Malformation",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06607133,N/A,NOT_YET_RECRUITING,Benign Thyroid Nodules,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07103447,PHASE2,NOT_YET_RECRUITING,Breast Cancer - Female,"AK112, Carboplatin, Paxlitaxel"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07232472,NA,NOT_YET_RECRUITING,"Elderly Depression, Sleep Disturbance",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07398664,PHASE2,NOT_YET_RECRUITING,"Head and Neck Squamous Cell Carcinoma, Oncolytic Virus, TACE",H101
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07279987,NA,NOT_YET_RECRUITING,Vascular Calcification,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07184814,N/A,RECRUITING,"Takayasu Arteritis With Pulmonary Artery Involvement, Pulmonary Arterial Hypertension Associated With Connective Tissue Disease",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06772311,N/A,NOT_YET_RECRUITING,Atlantoaxial Dislocation,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04434911,N/A,NOT_YET_RECRUITING,Cardiovascular Diseases,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07381699,PHASE2,NOT_YET_RECRUITING,Nasopharyngeal Cancinoma (NPC),Becotatug Vedotin and Pucotenlimab
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06787430,PHASE4,NOT_YET_RECRUITING,STEMI - ST-segment Elevation Myocardial Infarction,"nicorandil, Saline (NaCl 0,9 %) (placebo)"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07135193,NA,ACTIVE_NOT_RECRUITING,"Visual Acuity, Accommodation, Dry Eye",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05520619,PHASE2,ACTIVE_NOT_RECRUITING,"Esophageal Squamous Cell Carcinoma, Locally Advanced Esophageal Squamous Cell Carcinoma","Paclitaxel, Cisplatin, tislelizumab"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04645199,N/A,RECRUITING,"Multiple Myeloma, Acute Myeloid Leukemia, Hemophilia, Hemophilia A, Hemophilia B, Myelodysplastic Syndrome, MDS, Lymphoma, Leukemia, Aplastic Anemia, Bleeding Disorder, Bone Marrow Transplantation, Blood Disease Infection, Autoimmune Hemolytic Anemia, AIHA, Essential Thrombocythemia, ET, Large Granular Lymphocyte Leukemia, LGLL, Paroxysmal Nocturnal Hemoglobinuria, PNH",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06282497,NA,RECRUITING,"Nasopharyngeal Carcinoma ,Xerostomia,Radiotherapy",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07302659,NA,NOT_YET_RECRUITING,Coronary Artery Bypass Graft (CABG),N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07072403,"PHASE1, PHASE2",ACTIVE_NOT_RECRUITING,Vascular Anomalies,Trametinib tablet
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05850286,PHASE2,RECRUITING,Multiple Myeloma,"anti-BCMA CAR-T, VRD-based Regimen"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07349823,EARLY_PHASE1,NOT_YET_RECRUITING,Autoimmune Diseases,WGb-0301 injection
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07131059,NA,RECRUITING,"AML, Adult","Ivosidenib, Gilteritinib, Venetoclax, Avapritinib, Daunorubicin, Cytarabine, Idarubicin, MTZ, HHT, Azacitidine"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06769568,PHASE2,NOT_YET_RECRUITING,"Aplastic Anaemia, HSCT, TBI, Old Age",reduced-dose conditioning regimen containing TBI in hematopoietic stem cell transplantation treating elderly patients with aplastic anemia
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06888479,PHASE3,NOT_YET_RECRUITING,"Transplant-Related Disorder, Hepatitis B Virus Infection, Vaccine Reaction",hepatitis B vaccine
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05670262,N/A,RECRUITING,Pediatric,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06898723,PHASE4,RECRUITING,"Septic Cardiomyopathy, Septic Shock",Shenfu Injection
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07153770,PHASE2,NOT_YET_RECRUITING,"NSCLC, MET Exon 14 Mutation, MET Activating Mutation",Bozitinib
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06295822,NA,RECRUITING,"Chinese Medicine, Primary Dysmenorrhea",Nuan-gong-ye
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07352267,NA,NOT_YET_RECRUITING,Mediastinal and Hilar Lymphadenopathy,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07123519,PHASE1,RECRUITING,"Systemic Lupus Erythematosus (SLE), Lupus Nephritis (LN), Sjogren&#39;s Syndrome (SS), Inflammatory Myopathy, Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis, Antiphospholipid Syndrome (APS)",YTS109 cell
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04440267,PHASE2,RECRUITING,Acute Leukemia of Ambiguous Lineage,"vincristine, daunorubicin, cyclophosphamide, L-Asparaginase, prednisone, mercaptopurine, methotrexate, dexamethasone, Tyrosine kinase inhibitor"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06444022,EARLY_PHASE1,NOT_YET_RECRUITING,Acute Graft Versus Host Disease,"Human amniotic epithelial stem cells（hAESCs）, placebo (cell preservation solution)"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05994170,NA,RECRUITING,"Nasopharyngeal Carcinoma, Intensity-Modulated Radiotherapy",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05990946,NA,RECRUITING,"Lung Neoplasms, Non-Small Cell Lung Cancer, Postoperative Complications, Patient Reported Outcome Measures, Telerehabilitation, Exercise Therapy",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06061627,NA,RECRUITING,"Heart Failure, Intraventricular Block",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06108414,PHASE4,RECRUITING,"Atrial Fibrillation, Anticoagulant Adverse Reaction, Stroke, Major Adverse Cardiac Events","low-dose rivaroxaban, Standard-dose rivaroxaban"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06467149,N/A,RECRUITING,Frailty Syndrome,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07205315,EARLY_PHASE1,RECRUITING,"B-cell Acute Lymphoblastic Leukemia (B-ALL), Chronic Lymphocytic Leukemia (CLL), B-cell Non-Hodgkin's Lymphoma (B-NHL), Autoimmune Hemolytic Anemia (AIHA)",GT801 Injection
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07125885,N/A,RECRUITING,"Gestatiaonl Diabetes Mellitus, Thyroid Disease Pregnancy, Hyperglycemia in Pregnant Diabetic Patients",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07383285,PHASE2,NOT_YET_RECRUITING,Rectal Neoplasms Malignant,"Iparomlimab and Tuvonralimab, Capecitabine, Bevacizumab, Oxaliplatin injection"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06419751,NA,NOT_YET_RECRUITING,"Mind-body Exercise, Vascular Health, M-health, Cardiac Rehabilitation",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07191977,PHASE2,NOT_YET_RECRUITING,Esophageal Squamour Cell Cancer,"Camrelizumab, Palbociclib"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06241612,PHASE3,RECRUITING,Nasopharyngeal Carcinoma,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05492669,PHASE2,RECRUITING,Postoperative Chronic Pain,"Lidocaine Hydrochloride, Injectable, 0.9% normal saline"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT02966483,NA,RECRUITING,"Rectal Neoplasms Malignant, Surgery",N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07186751,NA,RECRUITING,"Fibromyalgia, Pregabalin, Venlafaxine, Pain","Pregabalin, Pregabalin with venlafaxine"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05958719,PHASE2,RECRUITING,"Peripheral T Cell Lymphoma, Epigenetic Repression","Chidamide, Azacitidine, liposomal mitoxantrone, prednisone"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07040241,NA,NOT_YET_RECRUITING,Pleural Effusion Disorder,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06708156,PHASE3,RECRUITING,"Myopia, Myopia Progression","Atropine sulfate eye drops 0.01%, Atropine sulfate eye drops 0.02%, Placebo eye drops"
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07070622,PHASE3,RECRUITING,Rectal Cancer,patients were assigned to receive TNT or iTNT management
CSWYY,China Shineway Pharmaceutical Group Limited,NCT05914272,N/A,NOT_YET_RECRUITING,Stroke,Osmotic drugs
CSWYY,China Shineway Pharmaceutical Group Limited,NCT06521905,NA,NOT_YET_RECRUITING,Intravascular Lithotripsy,N/A
CSWYY,China Shineway Pharmaceutical Group Limited,NCT07385131,N/A,RECRUITING,"Inflammatory Bowel Disease (IBD), CD - Crohn's Disease, UC - Ulcerative Colitis",Dexamethasone (IV)
CSWYY,China Shineway Pharmaceutical Group Limited,NCT04917302,PHASE2,RECRUITING,Schizophrenia,"NMDAE plus AIFA, NMDAE plus Placebo Cap"
HAWPY,Haw Par Corporation Limited,NCT07089914,N/A,ACTIVE_NOT_RECRUITING,"Social Isolation or Loneliness, Anxiety, Anxiety Acute, Anxiety Depression, Health Behavior, Health Behavior Change, Observational Study, Working Adults, Conditions Influencing Health Status, Anxiety Depression (Mild or Not Persistent), Social Isolation",N/A
HAWPY,Haw Par Corporation Limited,NCT07265427,N/A,RECRUITING,"Digital Health, Artificial Intelligence (AI)",N/A
HAWPY,Haw Par Corporation Limited,NCT06899308,N/A,RECRUITING,"Social Isolation or Loneliness, Anxiety, Anxiety Depression (Mild or Not Persistent), Health Behavior, Observational Study, Stress, Psychological, Emotional Stress, Life Stress, Psychological Stress, Stress, Emotional, Stress (Psychology), Substance Abuse, Substance Addiction, Substance Dependence, Substance Use",N/A
SYMQY,SymBio Pharmaceuticals Limited,NCT04706923,PHASE2,RECRUITING,"Adenovirus Infections, Cytomegalovirus Infection",BCV
SYMQY,SymBio Pharmaceuticals Limited,NCT07387367,PHASE3,NOT_YET_RECRUITING,Adenovirus Infections,"cidofovir, Brincidofovir"
CSLLY,CSL Limited,NCT05086575,N/A,ACTIVE_NOT_RECRUITING,Haemophilia B,N/A
CSLLY,CSL Limited,NCT06399289,PHASE3,ACTIVE_NOT_RECRUITING,Hemophilia B,Recombinant fusion protein linking coagulation factor IX with albumin (rIX-FP)
CSLLY,CSL Limited,NCT05485155,PHASE2,RECRUITING,Eosinophilic Esophagitis,Alpha-proteinase inhibitor
CSLLY,CSL Limited,NCT05360706,N/A,ACTIVE_NOT_RECRUITING,Hemophilia B,N/A
CSLLY,CSL Limited,NCT05727384,PHASE2,ACTIVE_NOT_RECRUITING,"Inflammation, Frailty","Clazakizumab, Placebo"
CSLLY,CSL Limited,NCT04398628,N/A,RECRUITING,"Hematologic Disorder, Bleeding Disorder, Connective Tissue Disorder, Hemophilia, Thrombosis, Von Willebrand Diseases, Thrombophilia, Rare Bleeding Disorder, Platelet Disorder, Factor IX Deficiency, Factor VIII Deficiency, Thalassemia, Sickle Cell Disease",N/A
CSLLY,CSL Limited,NCT07001280,N/A,RECRUITING,Hereditary Angioedemas,N/A
CSLLY,CSL Limited,NCT06617897,PHASE3,RECRUITING,Acquired Fibrinogen Deficiency,"CSL511 Fibrinogen concentrate (human), Cryoprecipitate"
CSLLY,CSL Limited,NCT07080905,PHASE3,RECRUITING,Hemophilia B,N/A
CSLLY,CSL Limited,NCT02863250,N/A,RECRUITING,"Massive Transfusion, Trauma, Cardiothoracic Surgery, Gastrointestinal Bleeding, Vascular Surgery, Obstetric Bleeding, Liver Transplant",N/A
CSLLY,CSL Limited,NCT03805789,"PHASE2, PHASE3",ACTIVE_NOT_RECRUITING,Acute-graft-versus-host Disease,"AAT, Placebo"
CSLLY,CSL Limited,NCT07332091,PHASE2,RECRUITING,Homeostatic Iron Regulator Gene-related Hereditary Hemochromatosis,"Vamifeport, Placebo"
CSLLY,CSL Limited,NCT05485961,"PHASE2, PHASE3",RECRUITING,"Atherosclerotic Cardiovascular Disease, End Stage Kidney Disease, Atherosclerotic Cardiovascular Disease in Patients With ESKD","CSL300, Placebo"
CSLLY,CSL Limited,NCT06008938,N/A,RECRUITING,Hemophilia B,Factor IX (FIX)
CSLLY,CSL Limited,NCT06003387,PHASE3,RECRUITING,Hemophilia B,N/A
CSLLY,CSL Limited,NCT07326592,PHASE4,NOT_YET_RECRUITING,"Alpha1 Antitrypsin Deficiency, Alpha1-Proteinase Inhibitor Deficiency, Emphysema",CE1226
CSLLY,CSL Limited,NCT06806657,PHASE4,RECRUITING,Hereditary Angioedema,Garadacimab
CSLLY,CSL Limited,NCT06738485,PHASE3,RECRUITING,Congenital Hemophilia A,Recombinant single-chain factor VIII (rVIII-SingleChain)
CSLLY,CSL Limited,NCT07094087,PHASE3,RECRUITING,Complex Cardiovascular Surgery With Cardiopulmonary Bypass,"BE1116, FFP"
CSLLY,CSL Limited,NCT07076446,PHASE4,RECRUITING,Primary Immunodeficiency,IgPro
CSLLY,CSL Limited,NCT07224360,PHASE2,RECRUITING,Sickle Cell Disease,"Anumigilimab, Placebo"
